id,date,meal,price,is_vegetarian
8762,2020-07-02,"Nudelpfanne """"""""Mexikanische Art"""""""" mit Rindfleisch, Gemüse und Reibekäse",1.85,0
8763,2020-07-02,"Salatplatte von Frischkostsalaten, Kräuterrührei und Zwiebelbratkartoffeln",2.7,1
8764,2020-07-02,"Mediterrane Hähnchenbrust in der Kräuterpanade mit Geflügelsoße, gegrillter Paprika und Pommes frites",3.1,0
8903,2020-07-03,Frankfurter Wurstgulasch mit Spiralnudeln,1.85,0
8904,2020-07-03,"Chicken Crossies mit süß- saurer Asia Sauce, buntem Gemüse und Pommes frites",3.1,0
8905,2020-07-03,Seelachsfilet in Sesampanade auf Senf-Dillsoße mit Broccoli-Karottengemüse und Petersilienkartoffeln,3.1,0
8906,2020-07-03,Zartweizen-Frischkäse-Pfirsischauflauf,1.6,1
8959,2020-07-03,"Seelachsfilet """"""""Sesam"""""""" auf Senf-Dillsoße mit Broccoli-Karottengemüse und Petersilienkartoffeln",3.1,0
8960,2020-07-03,Zartweizen-Frischkäse- Pfirsischauflauf,1.6,1
9062,2020-07-06,Sommereintopf mit Hirtenkäse-Gremolata und Vollkorn-Croutons,2.1,1
9063,2020-07-06,Käsehackbraten in Kräuter-Rahmsoße mit Fingermöhren und Petersilienkartoffeln,2.4,0
9064,2020-07-06,"Vegetarische Sojabolognese auf Spaghetti, gerne auch als vegane Variante",1.6,0
9065,2020-07-06,Hähnchenbrustfilet in Knusperpanade mit Mischgemüse und Twister,2.7,0
9148,2020-07-06,Schweineschnitzel in Kräuter-Rahmsoße mit Fingermöhren und Petersilienkartoffeln,2.4,0
9216,2020-07-07,"Kartoffel-Curry mit Mango, Cherrytomaten und Lauch",1.85,1
9217,2020-07-07,"Bandnudeln mit Shrimps in Tomaten-Weinbrand-Rahm, dazu Tomaten-Rucolasalat",2.4,0
9218,2020-07-07,"Nudelauflauf """"""""Grieschische Art"""""""" mit Ratatouille und Hirtenkäse",2.1,1
9219,2020-07-07,"Gegrilltes Putensteak mit Geflügelsoße, Gemüseallerlei und Pommes Frites",3.6,0
9360,2020-07-08,Dal mit Reis,1.6,1
9361,2020-07-08,"Käse- Lauch-Suppe mit Hackfleisch und Pilzen, Brot oder Brötchen",1.85,0
9362,2020-07-08,Spinatmedaillons auf Kräutersauce mit Karottengemüse und Kartoffelpüree mit Röstzwiebeln,3.1,1
9363,2020-07-08,"Holzfällersteak mit Champignon-Kräuter- Zwiebeln, Farmergemüse und Kartoffelspalten",3.1,0
9407,2020-07-08,Spinatmedaillons auf Kräutersauce mit Karottengemüse und Bratkartoffel,3.1,1
9428,2020-07-08,Grünkern-Käsemedaillons auf Kräutersauce mit Karottengemüse und Bratkartoffel,2.7,1
9433,2020-07-08,Broccoli Nuggets auf Kräutersauce mit Karottengemüse und Bratkartoffel,1.85,1
9436,2020-07-08,"Schweineschnitzel mit Champignon-Kräuter- Zwiebeln, Farmergemüse und Kartoffelspalten",3.1,0
9502,2020-07-09,Königsberger Klopse in Kapernsoße mit Petersilienkartoffeln und Rote-Betesalat,1.85,0
9503,2020-07-09,Chili con Carne mit Kartoffel Wedges oder Reis,2.7,0
9504,2020-07-09,"Gemüse- Couscous mit Tofu, Backpflaumen und Aprikosen",1.6,1
9505,2020-07-09,"Hähnchenbrustfilet """"""""Formaggio"""""""" mit Tomaten-Zucchini-Gemüse und Pommes frites",3.1,0
9557,2020-07-09,"Vegetarische Sojabolognese auf Reis, gerne auch als vegane Variante",1.6,0
9661,2020-07-10,Kaiserschmarrn mit Rum-Rosinen und Zwetschgen,1.85,1
9662,2020-07-10,Wirsingroulade mit Petersilienkartoffeln,2.4,0
9663,2020-07-10,"Süßkartoffeleintopf aus dem Kongo, dazu ein Weizenbrötchen",2.1,1
9664,2020-07-10,Thailändisches Putengeschnetzeltes mit Jasmin-Duftreis,2.7,0
9704,2020-07-10,"Käse- Lauch-Suppe mit Hackfleisch und Pilzen, Brötchen",1.85,0
9739,2020-07-10,Königsberger Klopse in Kapernsoße mit Petersilienkartoffeln,1.85,0
9806,2020-07-13,Auberginen im Haferflockenmantel mit Tomatensoße und Gemüse-Bulgur,1.6,1
9807,2020-07-13,Bio-Spirelli mit Bolognesesoße und Reibekäse,2.1,0
9808,2020-07-13,"Blumenkohl-Brokkoli-Gratin mit Gorgonzola, dazu roter Linsensalat",2.4,0
9809,2020-07-13,Hähnchenbrust in Knusperpanade mit bunten Gemüse und Pommes frites,2.7,0
9889,2020-07-13,Dal mit Gemüsebulgur,1.6,1
9892,2020-07-13,"Gemüse- Couscous mit Tofu, Backpflaumen und Aprikosen",1.6,1
9961,2020-07-14,"Süßkartoffelcurry mit Kichererbsen und Blattspinat, dazu Reis",1.6,1
9962,2020-07-14,"Hackfleischröllchen mit Quarkdip, Balkangemüse und Pommes Crinkle",2.1,0
9963,2020-07-14,"Pennenudeln mit Cherrytomaten, Rucola, Hirtenkäse und gerösteten Pinienkernen, gern auch als vegane Variante",1.85,1
9964,2020-07-14,"Rindfleischpfanne """"""""Art Stroganoff"""""""" mit Champignons, Gurken und Sauerrahm, dazu Spätzle",2.7,0
10035,2020-07-14,"Pennenudeln mit Cherrytomaten, Rucola, Hirtenkäse und gerösteten Pinienkernen,",1.85,1
10054,2020-07-14,Chili con Carne mit Spätzle,2.1,0
10114,2020-07-15,Pikante Sesamnudeln mit asiatischem Pfannengemüse,1.85,1
10115,2020-07-15,Puten-Leberragout in Rotweinsoße an Kartoffelröstis und Krautsalat,1.85,0
10116,2020-07-15,Camembert gebacken mit Tomatensauce oder Preiselbeeren an Pommes frites und 1 Banane,2.7,1
10117,2020-07-15,Gegrillte Hähnchenkeule mit Bulgur-Tomaten-Rucolasalat,3.1,0
10191,2020-07-15,Spätzlepfanne mit Gemüse und Pilzen,1.6,1
10203,2020-07-15,Hähnchenschnitzel mit Bulgur-Tomaten-Rucolasalat,3.1,0
10279,2020-07-16,Pasta mit Thunfisch-Zucchinisauce,1.6,0
10280,2020-07-16,Thüringer Bratwurst mit Sauerkraut und Kartoffelpüree,3.1,0
10281,2020-07-16,Mediterranes Sojageschnetzeltes mit Reiskorn-Nudeln,1.6,1
10282,2020-07-16,"Putensteak in Senf-Sahnesoße, Brokkoligemüse, Pommes Twister",3.1,0
10330,2020-07-16,"Paniertes Schollenfilet mit Salsa-Dip, Buttererbsen und Pommes frites",3.1,0
10352,2020-07-16,"Putenschnitzel in Senf-Sahnesoße, Brokkoligemüse, Pommes Twister",3.1,0
10398,2020-07-17,Kräuter-Radieschen-Quark mit Butter oder Olivenoel und Petersilienkartoffeln,1.6,1
10399,2020-07-17,"3 gekochte Eier in pikanter Senfsoße mit Petersilienkartoffeln, Gurkensalat",2.1,1
10400,2020-07-17,Kartoffelauflauf mit Schinken,2.4,0
10401,2020-07-17,Thüringer Bratwurst mit Sauerkraut und Kartoffelpüree,2.7,0
10402,2020-07-17,"Rote Linsen mit Kokos-Curry  , dazu einen Soja-Bananen-Shake",1.85,1
10455,2020-07-17,Thüringer Bratwurst aus Oberweißbach mit Sauerkraut und Kartoffelpüree,2.7,0
10491,2020-07-17,Puten-Leberragout mit Sauerkraut und Kartoffelpüree,1.6,0
10568,2020-07-20,"Spaghetti mit Bolognese von roten Linsen, gerne auch als vegane Variante",1.6,1
10569,2020-07-20,Fleischfrikadelle mit Blumenkohlgemüse und Petersilienkartoffeln,2.1,0
10570,2020-07-20,Bunter Gemüse-Mix mit Schnittlauch-Kräuterrahm auf Kartoffelrösti,1.85,1
10571,2020-07-20,"Hähnchenbrust mit Bohnen-Mais-Gemüse in scharfer Barbecuesoße, dazu Kartoffelecken",2.7,0
10625,2020-07-20,"Hähnchenbrust mit Bohnen-Mais-Gemüse, dazu Kartoffelecken",2.7,0
10712,2020-07-21,Vegetarische Frühlingsrolle auf Ananas- Currysauce mit Champignonrisotto und Tomaten-Gurkensalat,1.6,1
10713,2020-07-21,"Seelachsfilet in Knusperpanade mit Senfsoße und Kartoffeln ,dazu 1 Banane",2.4,0
10714,2020-07-21,"Tortelloni """"""""Ricotta"""""""" in Tomaten-Basilikumsoße",2.1,0
10715,2020-07-21,"Schweinegeschnetzeltes mit grünem Pfeffer, Mandelbrokkoli und Spätzle",2.1,0
10856,2020-07-22,Pennenudeln mit Bohnen-Tomaten-Ragout,1.6,1
10857,2020-07-22,"Rostbrätel """"""""Thüringer Art"""""""" mit Kräuterzwiebeln, Kartoffelsalat und Salatbeilage",3.6,0
10858,2020-07-22,Steinpilz-Rahmnudeln mit Champignon-Lauchgemüse,2.1,1
10859,2020-07-22,Rinderacksteak mit Hirtenkäse dazu Letschogemüse und Pommes frites,3.1,0
10915,2020-07-22,"Spaghetti mit Bolognese von roten Linsen, gerne auch als vegane Variante",1.6,1
11015,2020-07-23,Süßkartoffel-Kokos-Soja-Curry mit Tomatenbulgur,1.6,1
11016,2020-07-23,"Reispfanne """"""""Spanische Art"""""""" mit Shrimps, Tomaten, Paprika und gegrillter Hähnchenkeule",3.1,0
11017,2020-07-23,"Tomatensuppe, Kartoffelpuffer mit Apfelmus und Sahnetupfer",1.85,1
11018,2020-07-23,"Schweinesteak """"""""Au four"""""""" mit Reibekäse überbacken an Fingermöhren und Pommes frites",3.6,0
11079,2020-07-23,"Schweinegeschnetzeltes mit grünem Pfeffer, und Spätzle",1.6,0
11195,2020-07-24,"Soljanka mit saurer Sahne, Brotscheibe oder Brötchen",2.1,0
11197,2020-07-24,"Brathering mit Zwiebelringen, Bratkartoffeln",3.1,0
11198,2020-07-24,"Heringsfilet """"""""Hausfrauen Art"""""""" mit Petersilienkartoffeln",2.7,0
11199,2020-07-24,Broccoli-Nuggets auf Lauch-Rahmsoße mit Petersilienkartoffeln,1.6,1
11200,2020-07-24,"Putenschnitzel mit Rahm-Champignons, buntem Gemüse und Pommes frites",3.1,0
11282,2020-07-24,"Schweinesteak """"""""ou four""""""""",2.7,0
11414,2020-07-27,"Limetten-Spaghetti mit Erbsen, Pilzen und Cashewkernen",1.6,1
11415,2020-07-27,"Hähnchen-Bruststeak in Sesamkruste mit Basilikum-Knoblauchsoße, Pfannengemüse und Kartoffelgnocchi",3.1,0
11416,2020-07-27,"Schweineschnitzel """"""""Wiener Art"""""""" mit Kaisergemüse und Pommes frites",2.4,0
11417,2020-07-27,"Minestrone, 3 Quarkkäulchen mit Sauerkirsch-Gelee, Zimtzucker und Sahnedip",2.4,1
11475,2020-07-27,"Heringsfilet """"""""Hausfrauen Art"""""""" mit Wedges-Kartoffeln",2.4,0
11481,2020-07-27,"Hähnchenbrust in Sesamkruste mit Basilikum-Knoblauchsoße, Pfannengemüse und Kartoffelgnocchi",3.1,0
11490,2020-07-27,"Hähnchenbrust in Sesamkruste, Basilikum-Knoblauchsoße, Gemüse, Kartoffelgnocchi {3,10",3.1,0
11572,2020-07-28,"3 gekochte Eier in pikanter Senfsoße mit Petersilienkartoffeln, 1 Apfel",1.85,1
11573,2020-07-28,"Gefüllte Paprikaschote mit Tomatensoße und Kräuterreis, dazu Gurkensalat",1.85,0
11574,2020-07-28,Gemüsepfanne mit Zartweizen und geröstetem Sesam,1.6,1
11575,2020-07-28,"Schweinesteak """"""""Lugano"""""""" mit Tomaten-Champignonragout gratiniert, Buttererbsen und Crinkle Pommes",2.7,0
11626,2020-07-28,"3 gekochte Eier in pikanter Senfsoße mit Petersilienkartoffeln, dazu Rote Bete",1.85,1
11634,2020-07-28,"Soljanka mit saurer Sahne, Brötchen",2.1,0
11721,2020-07-29,Sojasteak mit rotem Zwiebelgemüse und Süßkartoffelpüree,2.1,1
11722,2020-07-29,Putenschnitzel mit Paprika-Maisgemüse und Pommes frites,2.7,0
11723,2020-07-29,"Tomaten-Kräuterrührei mit Bratkartoffeln, dazu Mischsalat",2.1,1
11724,2020-07-29,mensaRegional: Putencurrywurst mit Pommes Crinkle,2.7,0
11859,2020-07-30,"Orientalische Linsen-Kürbis-Birnen-Suppe, dazu ein Vollkornbrötchen",1.6,1
11860,2020-07-30,"Chili con Carne mit Paprika, Rindermett, Mais und Chilibohnen auf Kräuterreis",2.4,0
11861,2020-07-30,Ratsherrengeschnetzeltes mit Buttererbsengemüse und Mandel-Kartoffelbällchen,3.1,0
11862,2020-07-30,"Brokkoli-Nussecke mit Quarkdip und Pommes frites, dazu Kofsalat",1.85,1
12003,2020-07-31,"Jagdwurstschnitzel mit Tomatensoße, Bio-Spirelli und Weißkohlsalat",2.1,0
12004,2020-07-31,"Hähnchenbruststeak mit Kokos-Curry-Soße, Zuckerschoten und Jasminreis",2.7,0
12005,2020-07-31,"Gemüsefrikadelle mit Soja-Tomaten-Kräuter-Dip, dazu Mischsalat und Pommes frites",1.85,1
12063,2020-07-31,"Tomaten-Cremesuppe, 2 hausgemachte Eierkuchen mit Apfelmus, Zimt-Zucker und Sahnedip",1.6,1
12133,2020-08-03,Gebratene Gnocchi mit buntem Gemüse,1.6,0
12134,2020-08-03,Pfannengyros vom Schwein mit Tzatziki und Weißkrautsalat an Pommes frites,2.4,0
12135,2020-08-03,"Blumenkohl mit Paprika und Erbsen, dazu Reis mit Kreuzkümmel   }",2.1,1
12136,2020-08-03,"Putenschnitzel mit Kräuter-Käsesoße auf Radi-Nudeln, dazu Eisbergsalat",2.7,0
12203,2020-08-04,Rührei mit Kräutern und Zwiebeln an Rahmspinat und Petersilienkartoffeln,1.85,1
12204,2020-08-04,Ungarische Hackfleischpfanne mit Pommes Chips,1.85,0
12205,2020-08-04,"Hähnchenbruststreifen in Rucolasoße, dazu Bandnudeln mit Tomaten",2.4,0
12206,2020-08-04,"Champignonpfanne an Heichelheimer Kartoffelpuffern, Salatgarnitur",2.7,1
12299,2020-08-05,Gebratenes Gemüse mit Reis,1.85,1
12300,2020-08-05,Paniertes Schweineschnitzel mit Schwarzwurzel-Gemüse und Kartoffelecken,2.7,0
12301,2020-08-05,"Drei Kartoffeltaschen mit Frischkäse auf Blattspinat, Tomatensalat",2.1,1
12302,2020-08-05,Brathering mit Kartoffel-Radicchio-Salat und Kräuterbaquette,3.1,0
12340,2020-08-05,Hähnchenschnitzel mit Schwarzwurzel-Gemüse und Kartoffelecken,2.4,0
12383,2020-08-06,Warmer Grießpudding mit Himbeergelee und Zimtzucker,1.6,1
12384,2020-08-06,Hühnerfrikassee mit frischen Champignons und Leipziger Allerlei an Kräuterreis,1.85,0
12385,2020-08-06,Falafel mit Kräuter-Quarkdip an buntem Salat und Fladenbrot,2.4,1
12386,2020-08-06,Rinderschmorbraten in Rotweinsoße mit Bohnengemüse und Semmelknödeln,3.1,0
12427,2020-08-06,"Blumenkohl mit Paprika und Erbsen , Fladenbrot,Quark Dip und Mischsalat",2.7,1
12493,2020-08-07,Linsen-Reis-Suppe mit zwei gekochten Eiern,1.6,1
12494,2020-08-07,Putenragout mit frischem Paprika und Wellen-Bandnudeln,2.4,0
12495,2020-08-07,"Schweinesteak """"""""Strindberg"""""""" mit Zwiebel-Senfkruste, Sommergemüse und Pommes frites",2.7,0
12496,2020-08-07,Knuspriges Seelachsfilet mit Ketchupdip und hausgemachtem Kartoffelsalat,2.4,0
12522,2020-08-07,Kartoffel-Kürbiskernrösti mit Tomaten-Schnittlauch-Quark und Blattsalatvariation,2.1,1
12524,2020-08-07,knusprige Fischsräbchen mit Tzatziki und Pommes frites,2.4,0
12525,2020-08-07,"Hähnchenpfanne """"""""asiatischer Art """""""" mit Bandenudeln",3.1,0
12596,2020-08-10,Chili sin Carne mit Kräuterreis,1.6,1
12597,2020-08-10,"Rindfleischpfanne """"""""Texasstyle"""""""" mit Steakhouse Pommes",3.1,0
12598,2020-08-10,Gebackene Mozzarellasticks auf Tomatensoße und Pestonudeln,2.1,0
12599,2020-08-10,Bunter Graupen-Rauke-Salat mit Putenbruststreifen,2.4,0
12688,2020-08-11,"Wokgemüse mit Thai Chili Sauce, frischem Koriander und Mienudeln",1.85,1
12689,2020-08-11,Chicken-Curry mit Basmatireis,3.1,0
12690,2020-08-11,Geschmorte Champignons mit Lauchzwiebeln und Tzatziki an Kartoffelröstitalern,2.1,1
12691,2020-08-11,"Rostbraten """"""""Wiener Art"""""""" in pikanter Gurken-Senfsoße mit Butterbohnen und Kroketten",3.6,0
12717,2020-08-11,Putengulasch mit Basmatireis,2.1,0
12719,2020-08-11,Bunter Graupen-Rauke-Salat mit Putenbruststreifen,2.1,0
12741,2020-08-11,Chili sin Carne mit Kräuterreis,1.6,1
12748,2020-08-11,"Rindfleischpfanne """"""""Texasstyle"""""""" mit Reis",2.4,0
12812,2020-08-12,Gemüsecurry in scharfer Kokossoße mit Couscous,1.6,1
12813,2020-08-12,Gegrilltes Seelachsfilet mit Petersilien-Bulgur-Salat,3.1,0
12814,2020-08-12,Gnocchipfanne mit mediterranem Gemüse in Basilikumpesto,2.1,0
12815,2020-08-12,"Schweinesteak mit Kräuterbutter, Gemüse-Sombrero und Wedges Kartoffeln",3.1,0
12885,2020-08-13,"Kichererbsen- Tomaten- Eintopf mit Pinienkernen, dazu eine Vollkorn-Brotscheibe",1.6,1
12886,2020-08-13,"Nudelpfanne """"""""Mexikanische Art"""""""" mit Rindfleisch, Gemüse und Reibekäse",1.85,0
12887,2020-08-13,"Salatplatte von Frischkostsalaten, Kräuterrührei und Zwiebelbratkartoffeln",2.7,1
12888,2020-08-13,"Mediterrane Hähnchenbrust in der Kräuterpanade mit Geflügelsoße, gegrillter Paprika und Pommes frites",3.1,0
12930,2020-08-13,Asia-Nudeln mit Wokgemüse,1.85,1
12994,2020-08-14,Frankfurter Wurstgulasch mit Spiralnudeln,1.85,0
12995,2020-08-14,"Chicken Crossies mit süß- saurer Asia Sauce, buntem Gemüse und Pommes frites",3.1,0
12996,2020-08-14,"Seelachsfilet """"""""Sesam"""""""" auf Senf-Dillsoße mit Broccoli-Karottengemüse und Petersilienkartoffeln",3.1,0
12997,2020-08-14,"Ananas-Quark-Auflauf mit Haferflocken und Mandeln, Chicoreesalat mit Erdbeeren",1.85,1
13051,2020-08-14,"Nudelpfanne """"""""Mexikanische Art"""""""" mit Rindfleisch, Gemüse und Reibekäse",1.85,0
13100,2020-08-17,Sommereintopf mit Hirtenkäse-Gremolata und Vollkorn-Croutons,1.85,1
13101,2020-08-17,Käsehackbraten in Kräuter-Rahmsoße mit Fingermöhren und Petersilienkartoffeln,2.4,0
13102,2020-08-17,"Vegetarische Sojabolognese auf Spaghetti, gerne auch als vegane Variante",1.6,0
13103,2020-08-17,Hähnchenbrustfilet in Knusperpanade mit Mischgemüse und Twister,2.7,0
13192,2020-08-18,"Kartoffel-Curry mit Mango, Cherrytomaten und Lauch",1.85,1
13193,2020-08-18,"Käse- Lauch-Suppe mit Hackfleisch und Pilzen, Brot oder Brötchen",1.85,0
13194,2020-08-18,"Nudelauflauf """"""""Grieschische Art"""""""" mit Ratatouille und Hirtenkäse",2.1,1
13195,2020-08-18,"Gegrilltes Putensteak mit Geflügelsoße, Gemüseallerlei und Pommes Frites",3.6,0
13233,2020-08-18,Sommereintopf mit Hirtenkäse-Gremolata und Vollkorn-Croutons,1.85,1
13235,2020-08-18,"Nudelauflauf """"""""Griechische Art"""""""" mit Ratatouille und Hirtenkäse",2.1,1
13256,2020-08-18,"Hähnchenschnitzel mit Geflügelsoße, Gemüseallerlei und Pommes Frites",2.7,0
13312,2020-08-19,Dal mit Reis,1.6,1
13313,2020-08-19,"Salatteller """"""""Fitness"""""""" mit Hirtenkäse und Hähnchenbrust, 1 Brötchen",3.1,0
13314,2020-08-19,Spinatmedaillons auf Kräutersauce mit Karottengemüse und Kartoffelpürree mit Röstzwiebeln,2.7,1
13315,2020-08-19,"Holzfällersteak mit Champignon-Kräuter- Zwiebeln, Farmergemüse und Kartoffelspalten",3.1,0
13347,2020-08-19,Spinatmedaillons mit Karottengemüse und Kartoffelpüree mit Röstzwiebeln,2.7,1
13355,2020-08-19,"Vegetarische Sojabolognese auf Spaghetti, gerne auch als vegane Variante",1.6,0
13386,2020-08-20,Königsberger Klopse in Kapernsoße mit Petersilienkartoffeln und Rote-Betesalat,1.85,0
13387,2020-08-20,Feuriges Gemüse-Rindfleisch-Curry mit Mi Nudeln,2.7,0
13388,2020-08-20,"Gemüse- Couscous mit Tofu, Backpflaumen und Aprikosen",1.6,1
13389,2020-08-20,"Hähnchenbrustfilet """"""""Formaggio"""""""" mit Tomaten-Zucchini-Gemüse und Pommes frites",3.1,0
13422,2020-08-20,"Königsberger Klopse in Kapernsoße Petersilienkartoffeln,rote Betesalat o. Mischsalat",1.85,0
13424,2020-08-20,"Käse- Lauch-Suppe mit Hackfleisch und Pilzen, Brot oder Brötchen",1.85,0
13425,2020-08-20,"Gemüse- Couscous mit Tofu, Backpflaumen und Aprikosen , dazu Mischsalat",1.85,1
13497,2020-08-21,Kaiserschmarrn mit Rum-Rosinen und Zwetschgen,1.85,1
13498,2020-08-21,"Süßkartoffeleintopf aus dem Kongo, dazu ein Weizenbrötchen",2.1,1
13499,2020-08-21,"Gegrilltes Schweinesteak mit Schinken, Tomaten, Käse überbacken, Champignonrahmsoße und Wedges",3.1,0
13517,2020-08-21,Thailändisches Putengeschnetzeltes mit Jasmin-Duftreis,2.7,0
13518,2020-08-21,"Gemüse- Couscous mit Tofu, Backpflaumen und Aprikosen , dazu Mischsalat",1.85,1
13531,2020-08-21,"Schweinesteak mit Schinken, Tomaten, Käse überbacken, Champignonrahmsoße und Wedges",3.1,0
13576,2020-08-24,Auberginen im Haferflockenmantel mit Tomatensoße und Gemüse-Bulgur,1.6,1
13577,2020-08-24,Bio-Spirelli mit Bolognesesoße und Reibekäse,2.1,0
13578,2020-08-24,"Blumenkohl-Brokkoli-Gratin mit Gorgonzola, dazu roter Linsensalat",2.4,0
13579,2020-08-24,Hähnchenbrust in Kardamommarinade auf Paprika-Tomaten-Apfelgemüse mit Bambusstreifen und Basmatireis,2.4,0
13668,2020-08-25,"Süßkartoffelcurry mit Kichererbsen und Blattspinat, dazu Reis",1.6,1
13669,2020-08-25,"Hackfleischröllchen mit Quarkdip, Balkangemüse und Pommes Crinkle",2.1,0
13670,2020-08-25,"Pennenudeln mit Cherrytomaten, Rucola, Hirtenkäse und gerösteten Pinienkernen, gern auch als vegane Variante",1.85,1
13671,2020-08-25,"Rindfleischstreifen mit frischen Sprossen in Cajun-Sojasauce, dazu Mi Nudeln",3.1,0
13709,2020-08-25,Auberginen im Haferflockenmantel mit Tomatensoße und Gemüse-Bulgur,1.85,1
13732,2020-08-25,Bio-Spirelli mit Bolognesesoße und Reibekäse,2.1,0
13788,2020-08-26,Pikante Sesamnudeln mit asiatischem Pfannengemüse,1.85,1
13789,2020-08-26,"Brathering mit Zwiebelringen, Bratkartoffeln und Gurkensalat",2.7,0
13790,2020-08-26,Puten-Leberragout in Rotweinsoße an Kartoffelröstis und Krautsalat,1.85,0
13791,2020-08-26,"Camembert gebacken mit Tomatensauce oder Preiselbeeren an Pommes frites, dazu Eichblattsalat",2.7,1
13792,2020-08-26,Gegrillte Hähnchenkeule mit Bulgur-Tomaten-Rucolasalat,3.1,0
13908,2020-08-27,Pasta mit Thunfisch-Zucchinisauce,1.6,0
13909,2020-08-27,"3 gekochte Eier in pikanter Senfsoße mit Petersilienkartoffeln, dazu Rote Bete",1.85,1
13910,2020-08-27,Thüringer Bratwurst mit Sauerkraut und Kartoffelpüree,2.7,0
13911,2020-08-27,Mediterranes Sojageschnetzeltes mit Reiskorn-Nudeln,1.6,1
13912,2020-08-27,"Putensteak in Senf-Sahnesoße, Brokkoligemüse, Pommes Twister",3.1,0
13948,2020-08-27,Pikante Sesamnudeln mit asiatischem Pfannengemüse,1.85,1
13950,2020-08-27,"3 gekochte Eier in pikanter Senfsoße mit Petersilienkartoffeln, dazu Krautsalat",1.85,1
13975,2020-08-27,"Putenschnitzel mit Senf-Sahnesoße, Brokkoligemüse, Pommes Twister",3.1,0
14030,2020-08-28,Kräuter-Radieschen-Quark mit Butter oder Olivenoel und Petersilienkartoffeln,1.6,1
14031,2020-08-28,Kartoffelauflauf mit Schinken,2.4,0
14032,2020-08-28,"Paniertes Schollenfilet mit Salsa-Dip, Buttererbsen und Pommes frites",3.1,0
14033,2020-08-28,"Rote Linsen mit Kokos-Curry  , dazu einen Soja-Bananen-Shake",1.6,1
14066,2020-08-28,"Süßkartoffelcurry mit Kichererbsen und Blattspinat, dazu Reis",1.6,1
14081,2020-08-28,"Pikante Rindfleischpfanne in Cajun-Sojasauce, dazu Nudeln",3.1,0
14127,2020-08-31,"Spaghetti mit Bolognese von roten Linsen, gerne auch als vegane Variante",1.6,1
14128,2020-08-31,Fleischfrikadelle mit Blumenkohlgemüse und Petersilienkartoffeln,2.1,0
14129,2020-08-31,Bunter Gemüse-Mix mit Schnittlauch-Kräuterrahm auf Kartoffelrösti,1.85,1
14130,2020-08-31,"Hähnchenbrust mit Bohnen-Mais-Gemüse, dazu Kartoffelecken",3.1,0
14169,2020-08-31,Bunter Gemüse-Mix mit Schnittlauch-Kräuterrahm oder Kräuterquark Dip auf Kartoffelrösti,1.85,1
14177,2020-08-31,Fleischfrikadelle mit Buttererbsen und Petersilienkartoffeln,2.1,0
14230,2020-09-01,Vegetarische Frühlingsrolle auf Ananas- Currysauce mit Champignonrisotto und Tomaten -Gurkensalat,1.6,1
14231,2020-09-01,Seelachs in Kräutereihülle auf Dijon-Senfsauce mit rustikalem Möhrengemüse und Kräuterkartoffeln,3.1,0
14232,2020-09-01,"Tortelloni """"""""Ricotta"""""""" in Tomaten-Basilikumsoße",2.1,0
14233,2020-09-01,"Schweinegeschnetzeltes mit grünem Pfeffer, Mandelbrokkoli und Spätzle",2.1,0
14326,2020-09-02,Pennenudeln mit Bohnen-Tomaten-Ragout,1.6,1
14327,2020-09-02,"Rostbrätel """"""""Thüringer Art"""""""" mit Kräuterzwiebeln, Kartoffelsalat und Salatbeilage",3.6,0
